cz_name,stateabbrv,name,mobility,population,density,male,white,black,amind,asian,highschool,college,dropout,manufacturing,income,gini,rentpct,poverty
Fort Wayne,IN,"Allen County, Indiana",-.33318388,363453,552.94171,.48782372,.79486758,.1157316,.0025973096,.03162995,.6229344,.27014604,.04849077,.18752863,35656,.45280001,28.1,.23508459
Columbus,IN,"Bartholomew County, Indiana",.12728231,79488,195.3465,.49735808,.87057167,.019864634,.0027299719,.049353361,.6083405,.29428551,.042536534,.33773857,39983,.42550001,24.6,.18513457
Indianapolis,IN,"Boone County, Indiana",.33580998,60511,143.0815,.49572805,.94448942,.01239444,.0022640512,.022607461,.5061509,.42722923,.030637255,.13704833,49063,.479,29.1,.061867751
Center,IN,"Cass County, Indiana",.29258373,38476,93.353287,.50012994,.85723567,.013956753,.0029628859,.014008733,.68674046,.14161313,.090339892,.28497291,30716,.4237,27.299999,.23714191
Louisville,IN,"Clark County, Indiana",-.045446169,113181,303.55191,.49079794,.8827188,.070064761,.0013694878,.0088000633,.6711725,.20112625,.039978094,.15951346,37549,.41569999,28.200001,.14529224
Terre Haute,IN,"Clay County, Indiana",.29260546,26686,74.637413,.49010718,.9738065,.0023607884,.001573859,.00074945658,.72207296,.15086372,.056564245,.20134285,34574,.4041,29.6,.18108948
Lafayette,IN,"Clinton County, Indiana",.35658976,32835,81.060059,.49231005,.92797321,.01239531,.002192782,.002680067,.71124238,.15130936,.07977026,.30173966,35210,.4003,25.9,.21280918
Bloomington,IN,"Daviess County, Indiana",.74718887,32411,75.464447,.5008176,.96164882,.015365154,.00018512231,.0034247632,.61098945,.13736811,.32563648,.21614638,34385,.40790001,25.1,.17482892
Washington,IN,"Dearborn County, Indiana",.09590777,49679,162.864,.49852049,.97117496,.0079309167,.0032408061,.0054952796,.70926744,.19473374,.060593899,.17053686,42620,.414,27.6,.12661228
Fort Wayne,IN,"DeKalb County, Indiana",.15622003,42449,116.996,.49782091,.96904522,.002591345,.00070673041,.0045230747,.71036446,.17045334,.035760447,.32719272,35110,.4219,26.700001,.21427897
Muncie,IN,"Delaware County, Indiana",-.36193186,117335,299.2294,.47977158,.88765502,.058064517,.0012357779,.012596412,.65429896,.23247866,.046834942,.11739828,28202,.46689999,37.299999,.26002547
Evansville,IN,"Dubois County, Indiana",1.2802356,42291,98.979729,.49923152,.95339435,.0038778936,.0008512449,.0064552743,.69210261,.18696277,.027350428,.34454051,38867,.4075,24.1,.13389522
Concord,IN,"Elkhart County, Indiana",.1824604,200685,433.28549,.49418244,.86219698,.057851858,.001340409,.010738222,.62640733,.18138435,.10213947,.3637701,34800,.419,28.4,.23667923
Wayne,IN,"Fayette County, Indiana",-.29297867,23773,110.5648,.49413201,.96260464,.020022715,0,.0031969042,.70612049,.098000124,.076007329,.22541915,28601,.4454,33.599998,.29916951
Louisville,IN,"Floyd County, Indiana",.038501229,75900,513.06403,.48476943,.90408432,.04919631,.0033465086,.010342556,.63377708,.25834224,.047691144,.17189187,39884,.44190001,30,.19148213
Evansville,IN,"Gibson County, Indiana",.59723979,33668,69.064583,.50062376,.9485268,.016425092,.0010395627,.0024949508,.74700588,.15058134,.028676022,.25878975,35083,.4111,26.200001,.13844189
Muncie,IN,"Grant County, Indiana",-.32508951,68896,166.3857,.47883767,.88648105,.067318857,.001886902,.0074895495,.69054806,.17255381,.035360977,.15148708,29266,.4201,28.4,.28580618
Indianapolis,IN,"Hamilton County, Indiana",.46594203,296635,752.37018,.48847237,.87621826,.035683583,.0012506953,.053486608,.40260392,.55881399,.024685139,.12397691,62624,.43439999,25.299999,.05641957
Indianapolis,IN,"Hancock County, Indiana",.35594031,71328,233.08591,.48935902,.95345443,.019865971,.003336698,.00538358,.65746707,.28259695,.019709287,.13857211,48376,.37650001,26.700001,.08395768
Indianapolis,IN,"Hendricks County, Indiana",.67751282,153435,377.07239,.49855641,.89295793,.057659596,.0015381105,.023964545,.60374999,.33394149,.042412713,.12587249,50960,.3752,27.1,.054730728
Muncie,IN,"Henry County, Indiana",-.069544181,49146,125.412,.51623732,.95102346,.01741749,.002584137,.0037642941,.70955849,.15580451,.038446136,.21172003,30400,.4535,30.1,.23507427
Center,IN,"Howard County, Indiana",-.34289396,82765,282.41989,.48228115,.88249862,.070887454,.0026822933,.012384462,.69186395,.18895318,.03060241,.23637381,32122,.44459999,31.4,.25411126
Fort Wayne,IN,"Huntington County, Indiana",.16691092,36863,96.335854,.49144128,.96956295,.0074329274,.0039063562,.0079483492,.71737641,.18004915,.040787622,.27036685,34096,.38510001,28.4,.16422541
Columbus,IN,"Jackson County, Indiana",.36190885,43471,85.352364,.49948242,.9258126,.0078673139,.0021163535,.013917324,.72496682,.15011406,.0518732,.31269801,34136,.3998,29,.20994367
Madison,IN,"Jefferson County, Indiana",.17481753,32453,89.989563,.47869226,.94903398,.019381875,.0018488275,.0083505381,.69079906,.17578267,.077565044,.28836659,33205,.39469999,29.200001,.20285839
Indianapolis,IN,"Johnson County, Indiana",.13791098,145645,454.53351,.49208692,.92809916,.021655396,.00066600298,.020131141,.63499218,.2851848,.027713627,.15898509,45138,.40920001,29.200001,.13683896
Vincennes,IN,"Knox County, Indiana",.3858667,38062,73.759117,.50612158,.94451159,.029740948,.00084073353,.0057800431,.727112,.15239933,.018899763,.14772727,31031,.43040001,28.4,.2354494
Gary,IN,"Lake County, Indiana",-.39781114,491596,985.23877,.48355153,.61731786,.24853131,.003189611,.013549744,.66794771,.20412429,.056369618,.15215395,36413,.4492,31.6,.29442245
South Bend,IN,"LaPorte County, Indiana",-.30333975,111280,185.9939,.51738858,.84011501,.10874371,.0023903665,.0049964054,.69456506,.17162892,.075079575,.21449301,34043,.44060001,30.5,.29381379
Bloomington,IN,"Lawrence County, Indiana",.13431729,45814,101.9975,.49410659,.96706247,.0037324836,.0015279172,.0057842582,.73557901,.13780388,.049594227,.17954424,33319,.4082,26.6,.18370815
Muncie,IN,"Madison County, Indiana",-.36181635,130280,288.28421,.50052196,.88064939,.078385018,.00082898373,.0043982193,.69754213,.17530556,.0470948,.13896218,32099,.42469999,30.5,.24952856
Indianapolis,IN,"Marion County, Indiana",-.65455139,926335,2337.468,.48186886,.63096613,.27056193,.0027193185,.024218021,.56738698,.28304869,.055372026,.10714539,30627,.4774,32.299999,.31841525
South Bend,IN,"Marshall County, Indiana",.4443047,46962,105.8588,.49689111,.93332905,.0058983858,.0031514843,.0062390869,.6626299,.18255998,.085823752,.30503029,35215,.41749999,27.299999,.15920271
Center,IN,"Miami County, Indiana",.23109724,36211,96.861732,.53801334,.91386592,.051420838,.010466433,.0032862942,.72811562,.11912502,.029472595,.24342462,32817,.41940001,26.299999,.2223234
Bloomington,IN,"Monroe County, Indiana",-.0049690702,142404,360.9653,.49738771,.86846578,.029282885,.0037498947,.06131148,.47378361,.44977084,.01578079,.099746734,30798,.51109999,39.700001,.18657885
Terre Haute,IN,"Montgomery County, Indiana",.31142411,38172,75.646103,.5076496,.96206641,.0085402913,.0027245102,.0053704288,.72409189,.15994503,.051909894,.27930501,35017,.39629999,27.299999,.23759416
Indianapolis,IN,"Morgan County, Indiana",.1702943,69403,171.8028,.49476248,.97416538,.003919139,.00060516119,.006181289,.72556549,.15704706,.039874904,.16354026,40261,.4077,27.700001,.18937001
Terre Haute,IN,"Parke County, Indiana",.43111753,17107,38.471859,.47337347,.96182847,.02086865,.0018121237,.00081837841,.7195425,.13467595,.053120852,.20297177,29620,.4501,27.799999,.20670547
Gary,IN,"Porter County, Indiana",.38767916,166570,398.34698,.49203339,.92002159,.034225851,.0022633127,.014426367,.65551388,.26386377,.026628833,.18780603,46430,.41929999,28.200001,.17445008
Evansville,IN,"Posey County, Indiana",.55269402,25567,62.423901,.49704698,.97219074,.01325928,0,.0042633084,.72812343,.20597742,.053303305,.23824477,42199,.4373,31.9,.16893069
Muncie,IN,"Randolph County, Indiana",.60672599,25596,56.58086,.48784965,.97136271,.0036724487,.0012111267,.00058602908,.73190016,.12324404,.038805969,.22908384,29641,.46340001,26.9,.27415013
South Bend,IN,"St. Joseph County, Indiana",-.15190035,267246,583.69733,.48441136,.795286,.12921429,.0032516858,.020131264,.60035634,.2794902,.046467606,.17406836,33026,.4623,29.9,.27326924
Columbus,IN,"Scott County, Indiana",-.1152926,23783,124.9124,.49131733,.97376275,.0027750914,.0012614052,.0036580751,.70844102,.12150855,.092060812,.31327143,32279,.41240001,27.4,.28886399
Indianapolis,IN,"Shelby County, Indiana",-.068490557,44441,108.0903,.49276569,.94388068,.01264598,.0029477284,.0073580705,.72373259,.14811531,.0677891,.27788952,38918,.3838,26.4,.16767637
Terre Haute,IN,"Sullivan County, Indiana",.66536462,21111,47.213219,.54663444,.93401545,.04528445,.0027000143,.0022263275,.72497338,.13178913,.16168898,.1545776,32701,.41420001,34.900002,.27977043
Lafayette,IN,"Tippecanoe County, Indiana",.12860975,180952,362.04449,.51044476,.85011494,.044575356,.0010389496,.072030149,.55119956,.35160631,.01630399,.16919276,33361,.47260001,34.099998,.21400683
Center,IN,"Tipton County, Indiana",.73052496,15573,59.771809,.49932575,.97258073,.0015411288,0,.00057792332,.69001001,.19388033,.017052375,.22168173,37487,.38600001,28.9,.1960437
Evansville,IN,"Vanderburgh County, Indiana",-.24569981,181305,776.54932,.48350018,.86153722,.090565622,.0020517912,.010711232,.65766883,.24163538,.079227053,.15946187,31265,.46169999,31,.24618758
Terre Haute,IN,"Vermillion County, Indiana",.31367585,15860,61.741291,.49085751,.98064315,.0032786885,.0035308953,.00296343,.753537,.13526179,.065989845,.23197727,31667,.3976,24.5,.14423077
Terre Haute,IN,"Vigo County, Indiana",-.16473195,108268,268.4469,.50755531,.87516165,.060922895,.0025307571,.018943733,.64903939,.22467247,.050473187,.15920903,29280,.46759999,32.5,.2756142
Wayne,IN,"Wabash County, Indiana",.072890669,32358,78.456108,.49119228,.95979357,.0083441501,.0074788304,.0027813832,.6932596,.18816011,.016129032,.23388396,33155,.40490001,27.799999,.25658089
Evansville,IN,"Warrick County, Indiana",.36462486,60995,158.5045,.49464712,.94576603,.015689811,.002229691,.020772194,.66145283,.27014846,.012938373,.15686601,45165,.41850001,29.200001,.17163567
Wayne,IN,"Wayne County, Indiana",-.26816621,67866,168.92999,.48513246,.90028882,.048050571,.00098723965,.0078389766,.66623521,.17403404,.12023535,.1807856,27958,.4736,30.799999,.3299953
Fort Wayne,IN,"Wells County, Indiana",.81295943,27796,75.514732,.49320045,.96823281,.0069074687,.0047848611,.0060440353,.73151606,.17566414,.034505207,.2504071,37115,.38440001,29.299999,.20149814
Centerville,IA,"Appanoose County, Iowa",.57959205,12669,25.47596,.49743468,.97458363,.0033941115,.0003157313,.0037098429,.71035093,.17614393,.019960079,.21900328,30065,.4492,26.6,.16648491
Waterloo,IA,"Black Hawk County, Iowa",.065872833,132496,234.18761,.48836946,.85219175,.091549933,.002467999,.016951455,.63421124,.27036139,.027419355,.17886239,35131,.435,30.5,.18808366
Des Moines,IA,"Boone County, Iowa",.59289008,26401,46.190399,.50164765,.97185713,.0089011779,.0020453772,.0032195749,.70699352,.23235247,.019974226,.10139521,38483,.39930001,26.1,.1232488
Waterloo,IA,"Bremer County, Iowa",1.2248586,24539,56.349709,.49321488,.96731734,.010962142,.0019968215,.0076205223,.6609149,.28589162,.010758777,.19286771,45149,.435,25,.091722168
Waterloo,IA,"Buchanan County, Iowa",1.1210603,20998,36.772789,.49652347,.97695017,.0037622631,.0034765217,.0045242403,.75523525,.1677424,.022571148,.21175903,40782,.44600001,25.5,.13306525
Iowa City,IA,"Cedar County, Iowa",1.2399224,18375,31.711889,.4905034,.97257143,.0039183674,.00076190481,.0061496599,.71068007,.21539301,.034482758,.14575438,42886,.366,22,.086682238
Mason City,IA,"Cerro Gordo County, Iowa",.53185976,43481,76.508919,.48950115,.95041513,.012511211,.0022538579,.011315287,.71429962,.22150935,.0073026018,.15424097,33499,.45500001,27.5,.1735969
Spencer,IA,"Clay County, Iowa",1.027774,16537,29.153549,.49180624,.95888007,.0071355142,.0010884684,.0017536433,.73979723,.19339745,.002980626,.14663687,36598,.41440001,24.5,.20055021
Clinton,IA,"Clinton County, Iowa",.5686121,48365,69.59845,.49184328,.93621421,.0279541,.0040731933,.006657707,.71949464,.19554649,.019753087,.21320659,36677,.43489999,29.1,.2002936
Des Moines,IA,"Dallas County, Iowa",.77990729,74892,127.2706,.4901191,.91991132,.011256209,.00066762808,.034062382,.50716418,.44221559,.03705737,.076582156,55432,.43509999,24.799999,.066167168
Dubuque,IA,"Delaware County, Iowa",1.3536173,17507,30.30172,.4987148,.9825784,.0022276803,.00017136001,.0033700806,.75054395,.14828452,.063953489,.22113959,42325,.3881,25.5,.14162774
Burlington,IA,"Des Moines County, Iowa",.095217437,40208,96.62516,.48773876,.90889871,.054566257,.0011191803,.0062674093,.71334571,.20025748,.033546325,.19991489,32265,.43579999,28.700001,.22284521
Dubuque,IA,"Dubuque County, Iowa",.84322459,95906,157.6611,.49424437,.93620837,.019414844,.0009488457,.013273413,.63389522,.2869699,.028234886,.16063231,39660,.4183,29.799999,.1583841
Decorah,IA,"Floyd County, Iowa",.82825053,16050,32.059471,.49582556,.94716513,.020249221,.000062305298,.0075389408,.69832706,.18168736,.15853658,.21230307,32536,.4382,26.6,.182262
Fort Dodge,IA,"Hamilton County, Iowa",.92531544,15297,26.52272,.48813492,.9365235,.0066679739,0,.022357324,.71073997,.1992162,.023529412,.15904227,36180,.4312,25.799999,.17218544
Storm Lake,IA,"Ida County, Iowa",1.4687628,7071,16.38673,.50360626,.97765523,.005515486,.0048083724,.0033941451,.72339147,.19342554,0,.21179101,34131,.46630001,19.4,.14828432
Clinton,IA,"Jackson County, Iowa",1.0520104,19572,30.771709,.49729204,.9730227,.001788269,.0006642142,.0040363786,.75365269,.15286763,.051075269,.18746774,35609,.42300001,26.700001,.15282544
Marshalltown,IA,"Jasper County, Iowa",.56041747,36726,50.280651,.50947559,.96166205,.014757937,.0028862385,.0057452484,.74177277,.18162061,.038288288,.17284165,39971,.40529999,25.799999,.11143583
Iowa City,IA,"Johnson County, Iowa",.33831358,139436,227.0798,.4973608,.84146851,.054476608,.0022160704,.059719153,.43501145,.51312745,.023673158,.081876762,40455,.48590001,33.900002,.13599597
Cedar Rapids,IA,"Jones County, Iowa",.96617603,20560,35.717949,.51916343,.95612842,.019163424,.008560311,.0040856032,.75476879,.16577467,.075102881,.17238919,39990,.41190001,24.799999,.14509182
Burlington,IA,"Lee County, Iowa",.24456257,35369,68.34346,.50233257,.93395346,.030195935,.00098956714,.0050892024,.76025742,.15454546,.091573037,.22547825,31458,.4068,26.1,.24346776
Cedar Rapids,IA,"Linn County, Iowa",.311196,216640,302.19839,.49310839,.89746583,.04222212,.0024326071,.019862445,.62925267,.31513524,.0214596,.16991116,43086,.42820001,27.299999,.10882527
Sioux Center,IA,"Lyon County, Iowa",1.7584866,11723,19.94894,.50763458,.97330034,.00059711683,.0057152607,.003241491,.6964919,.20772566,.038394414,.16035523,41494,.41,18.200001,.092818022
Des Moines,IA,"Madison County, Iowa",1.0150291,15644,27.885611,.49833801,.97430325,.0058169267,.00083098951,.010035796,.72372401,.21654065,.065789476,.081172198,43622,.414,26.1,.05166873
Ottumwa,IA,"Mahaska County, Iowa",.86627543,22396,39.23185,.50017858,.95463479,.013841758,.002098589,.011341311,.68745828,.22712702,.029045643,.24532646,35390,.44420001,24.299999,.17401174
Ottumwa,IA,"Marion County, Iowa",.79416925,33248,59.956612,.49708253,.96291506,.0054740133,.0017444658,.010466795,.67216074,.24778925,.016532829,.2386604,39724,.39610001,26.4,.12145346
Marshalltown,IA,"Marshall County, Iowa",.49594873,40962,71.549217,.50607878,.84407502,.017308725,.0035398663,.028880427,.63839465,.19655894,.059874456,.26389819,38749,.3908,23.799999,.16889285
Omaha,IA,"Mills County, Iowa",.77654761,14862,33.975182,.50511372,.97537345,.0071995696,.0041044275,.00080742833,.69225484,.23844115,.0067264573,.095500067,46468,.38620001,26.200001,.090173088
Iowa City,IA,"Muscatine County, Iowa",.34001914,42913,98.093719,.49896303,.91939503,.015473166,.0024235081,.012420478,.67412919,.18784374,.027815163,.29278642,38985,.4104,27.1,.19003291
Sioux City,IA,"Plymouth County, Iowa",1.4259267,24853,28.80196,.49366274,.96809238,.0050698104,.0010461514,.0034201101,.71651959,.20452526,.039187226,.18878101,41494,.39250001,24.299999,.10268001
Des Moines,IA,"Polk County, Iowa",.072331503,452369,788.38129,.49180427,.85384053,.062429123,.0026593334,.039425779,.56032443,.35782725,.030587509,.087763906,43623,.4474,28,.18038838
Omaha,IA,"Pottawattamie County, Iowa",.41708836,93213,98.090027,.49292481,.94448197,.012873741,.0031218822,.0061579393,.68993795,.20197596,.032383684,.10377054,37751,.4305,27.6,.19042347
Marshalltown,IA,"Poweshiek County, Iowa",1.0164301,18705,31.97805,.48045978,.94830257,.011601176,.0012830794,.020903502,.68319035,.24571098,.023638969,.17029887,37046,.4172,26.5,.090909094
Davenport,IA,"Scott County, Iowa",-.019056659,169994,371.09409,.49082321,.86188924,.077149779,.0025530313,.022894926,.60490572,.3209829,.02577379,.17302141,40030,.44260001,28,.17185684
Des Moines,IA,"Story County, Iowa",.78792053,93586,163.3781,.51878488,.88019574,.024298506,.001848567,.065522619,.47589347,.48292065,.0092101311,.10376294,36633,.46399999,35.200001,.11782323
Marshalltown,IA,"Tama County, Iowa",.93786877,17479,24.242331,.49413583,.88683563,.0050918246,.072830252,.0026317295,.75127453,.15737568,.042033236,.17240131,40094,.40189999,25.700001,.17266716
Ottumwa,IA,"Wapello County, Iowa",.24095537,35315,81.779228,.49307659,.92011893,.020614469,.0015574119,.0089763561,.69428843,.16760264,.1010929,.24410962,30574,.44229999,31.200001,.2549929
Des Moines,IA,"Warren County, Iowa",1.0016289,47542,83.432343,.49063987,.96828067,.005027134,.0020613351,.0038492281,.67340535,.28182817,.010957936,.058981124,46808,.3908,27.1,.093734339
Fort Dodge,IA,"Webster County, Iowa",.25338554,37295,52.115749,.51462662,.91923851,.043008447,.0038611074,.010886177,.71445048,.18782069,.040945545,.12364373,30801,.44499999,27.4,.21377887
Decorah,IA,"Winneshiek County, Iowa",1.3090414,20884,30.272449,.49731854,.96672094,.009480942,.00296878,.012401839,.66369462,.27684033,.0082644625,.10915781,39532,.3899,23.6,.089178361
Sioux City,IA,"Woodbury County, Iowa",.30504429,102530,117.4679,.4920316,.85215062,.027913781,.018131278,.026148444,.64454138,.21107851,.038049746,.18601136,33933,.43889999,28.4,.19379815
